def:fullsub-infty	appendixG.tex	3011	\hyperref[def:fullsub-infty]{充満部分 $(\infty,\, 1)$-圏}
def:fullsub-infty	appendixG.tex	3591	\hyperref[def:fullsub-infty]{充満部分 $(\infty,\, 1)$-圏}
def:fullsub-infty	appendixG.tex	3649	\hyperref[def:fullsub-infty]{充満部分 $(\infty,\, 1)$-圏}
def:fullsub-infty	appendixG.tex	3659	\hyperref[def:fullsub-infty]{充満部分 $(\infty,\, 1)$-圏}
def:horn	appendixG.tex	1098	\hyperref[def:horn]{角}
def:horn	appendixG.tex	1100	\hyperref[def:horn]{角}
def:htpy-equiv	appendixG.tex	3327	\hyperref[def:htpy-equiv]{ホモトピー同値}
def:htpy-equiv	appendixG.tex	3536	\hyperref[def:htpy-equiv]{ホモトピー同値}
def:htpy-equiv	appendixG.tex	3549	\hyperref[def:htpy-equiv]{ホモトピー同値}
def:htpy-equiv	appendixG.tex	4149	\hyperref[def:htpy-equiv]{ホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2688	\hyperref[def:htpy-equiv-Kan]{Kan複体のホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2693	\hyperref[def:htpy-equiv-Kan]{ホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2893	\hyperref[def:htpy-equiv-Kan]{Kan複体のホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2957	\hyperref[def:htpy-equiv-Kan]{Kan複体のホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2971	\hyperref[def:htpy-equiv-Kan]{Kan複体のホモトピー同値}
def:htpy-equiv-Kan	appendixG.tex	2981	\hyperref[def:htpy-equiv-Kan]{Kan複体のホモトピー同値}
def:htpy-Kan	appendixG.tex	1544	\hyperref[def:htpy-Kan]{ホモトピー同値}
def:htpy-Kan	appendixG.tex	1546	\hyperref[def:htpy-Kan]{ホモトピー同値}
def:inert-active	appendixG.tex	3069	\hyperref[def:inert-active]{inertな射}
def:inert-active	appendixG.tex	3086	\hyperref[def:inert-active]{activeな射}
def:inert-active	appendixG.tex	3316	\hyperref[def:inert-active]{inertな}
def:inert-active	appendixG.tex	3387	\hyperref[def:inert-active]{inertな射}
def:inert-active	appendixG.tex	3563	\hyperref[def:inert-active]{innerな射}
def:inert-active	appendixG.tex	3792	\hyperref[def:inert-active]{inertな}
def:inert-active	appendixG.tex	3880	\hyperref[def:inert-active]{active}
def:inert-active	appendixG.tex	3901	\hyperref[def:inert-active]{inertな射}
def:inert-active	appendixG.tex	3912	\hyperref[def:inert-active]{inertな射}
def:inert-active	appendixG.tex	3937	\hyperref[def:inert-active]{activeな射}
def:inert-active	appendixG.tex	4096	\hyperref[def:inert-active]{inertな射}
def:infinity-1	appendixG.tex	1076	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1126	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1421	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1429	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1429	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1474	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1514	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1532	\hyperref[def:infinity-1]{quasi-category}
def:infinity-1	appendixG.tex	1544	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1546	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1552	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1586	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1626	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1627	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1665	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1666	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1726	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1735	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1744	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1760	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	1764	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1789	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	1835	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	2348	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	2674	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	3010	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	3025	\hyperref[def:infinity-1]{quasi-category}
def:infinity-1	appendixG.tex	3308	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3322	\hyperref[def:infinity-1]{Kan複体の関手}
def:infinity-1	appendixG.tex	3338	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3376	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3387	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3570	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3605	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	3617	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	3621	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	3673	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	3954	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	4035	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	4052	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の図式}
def:infinity-1	appendixG.tex	4061	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の図式}
def:infinity-1	appendixG.tex	4103	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	4145	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-1	appendixG.tex	4153	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	4176	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏}
def:infinity-1	appendixG.tex	4183	\hyperref[def:infinity-1]{$(\infty,\, 1)$-圏の関手}
def:infinity-presheaf	appendixG.tex	1764	\hyperref[def:infinity-presheaf]{$(\infty,\, 1)$-前層の成す $(\infty,\, 1)$-圏}
def:infty-fib	appendixG.tex	1098	\hyperref[def:infty-fib]{\textsf{\textbf{(lifting property)}
def:infty-fib	appendixG.tex	1104	\hyperref[def:infty-fib]{内的ファイブレーション}
